step,episode,episode_step,reward,episode_return,done,scenario_name,load_variance,overload_ratio,sla_count,handover_count,load_imbalance_start,load_imbalance_end,instant_reward_mean,dense_window_reward,episode_terminal_reward,action_direction_reward,terminal_reward_only,use_progress_reward,overloaded_negative_fraction,light_nonnegative_fraction,bias_matrix,target_load_matrix,load_matrix,sla_matrix,ue_count_matrix,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,bias_g0_eMBB,bias_g0_URLLC,bias_g0_mMTC,bias_g1_eMBB,bias_g1_URLLC,bias_g1_mMTC,bias_g2_eMBB,bias_g2_URLLC,bias_g2_mMTC,target_load_g0_eMBB,target_load_g0_URLLC,target_load_g0_mMTC,target_load_g1_eMBB,target_load_g1_URLLC,target_load_g1_mMTC,target_load_g2_eMBB,target_load_g2_URLLC,target_load_g2_mMTC,load_g0_eMBB,load_g0_URLLC,load_g0_mMTC,load_g1_eMBB,load_g1_URLLC,load_g1_mMTC,load_g2_eMBB,load_g2_URLLC,load_g2_mMTC,sla_g0_eMBB,sla_g0_URLLC,sla_g0_mMTC,sla_g1_eMBB,sla_g1_URLLC,sla_g1_mMTC,sla_g2_eMBB,sla_g2_URLLC,sla_g2_mMTC,ue_count_g0_eMBB,ue_count_g0_URLLC,ue_count_g0_mMTC,ue_count_g1_eMBB,ue_count_g1_URLLC,ue_count_g1_mMTC,ue_count_g2_eMBB,ue_count_g2_URLLC,ue_count_g2_mMTC
1219,1218,1,-11.64452838897705,-11.64452838897705,True,all_offload_balancing,0.585450464238343,0.4444444444444444,5.0,1,0.2460777429320996,0.585450464238343,-11.644528178791704,-11.644528178791704,-11.644528178791704,0.4652809964285957,True,False,0.5,0.6666666666666666,"[[0.020081907510757446, 1.0, 0.2816365659236908], [-0.34893444180488586, 0.5517061352729797, -0.6887784600257874], [0.5178027153015137, 0.8583491444587708, -0.3254484236240387]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.7272727272727273], [1.0, 1.0, 0.0], [0.0, 0.7878787878787878, 1.0]]","[[0.6864557404233783, 0.0, 0.0], [0.44929833182732337, 1.0, 0.0], [0.6215108449877701, 1.0, 0.0]]","[[5.0, 2.0, 4.0], [3.0, 5.0, 2.0], [2.0, 3.0, 4.0]]",0.020081907510757446,1.155359148979187,0.2816365659236908,-0.34893444180488586,0.5517061352729797,-0.6887784600257874,0.5178027153015137,0.8583491444587708,-0.3254484236240387,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.020081907510757446,1.0,0.2816365659236908,-0.34893444180488586,0.5517061352729797,-0.6887784600257874,0.5178027153015137,0.8583491444587708,-0.3254484236240387,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.7272727272727273,1.0,1.0,0.0,0.0,0.7878787878787878,1.0,0.6864557404233783,0.0,0.0,0.44929833182732337,1.0,0.0,0.6215108449877701,1.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0
1220,1219,1,-11.350741386413574,-11.350741386413574,True,all_offload_balancing,0.1308361656479513,0.5555555555555556,5.0,1,0.2460777429320996,0.1308361656479513,-11.350741781471523,-11.350741781471523,-11.350741781471523,0.49138615528742474,True,False,0.4,1.0,"[[0.7478326559066772, 0.23751893639564514, 0.8762449622154236], [0.3147164583206177, -1.0, -0.5027725100517273], [0.042730748653411865, 0.6274453997612, -1.0]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.6060606060606061, 1.0], [1.0, 0.6060606060606061, 1.0], [0.5294117647058824, 0.0, 1.0]]","[[0.48107283175500437, 1.0, 0.0], [0.7424176733183793, 1.0, 0.0], [0.5986718809314708, 0.0, 0.0]]","[[5.0, 3.0, 3.0], [3.0, 4.0, 2.0], [2.0, 3.0, 5.0]]",0.7478326559066772,0.23751893639564514,0.8762449622154236,0.3147164583206177,-1.2865235805511475,-0.5027725100517273,0.042730748653411865,0.6274453997612,-1.210505485534668,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.7478326559066772,0.23751893639564514,0.8762449622154236,0.3147164583206177,-1.0,-0.5027725100517273,0.042730748653411865,0.6274453997612,-1.0,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.6060606060606061,1.0,1.0,0.6060606060606061,1.0,0.5294117647058824,0.0,1.0,0.48107283175500437,1.0,0.0,0.7424176733183793,1.0,0.0,0.5986718809314708,0.0,0.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,5.0
1221,1220,1,-11.762992858886719,-11.762992858886719,True,all_offload_balancing,0.4511897486627485,0.4444444444444444,5.0,1,0.2460777429320996,0.4511897486627485,-11.762993131000194,-11.762993131000194,-11.762993131000194,-0.08529805143674214,True,False,0.5,0.5,"[[1.0, 0.1608079969882965, -1.0], [-0.9015932083129883, -0.733139157295227, 0.09710581600666046], [-0.8838679194450378, 0.8768450021743774, -0.2874119281768799]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.48484848484848486], [0.7647058823529411, 1.0, 0.8484848484848485], [0.0, 1.0, 1.0]]","[[0.5475332348634968, 0.0, 0.0], [0.5126871610809953, 1.0, 0.0], [0.6135165418094044, 1.0, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 4.0, 2.0], [2.0, 4.0, 5.0]]",1.227993369102478,0.1608079969882965,-1.2548784017562866,-0.9015932083129883,-0.733139157295227,0.09710581600666046,-0.8838679194450378,0.8768450021743774,-0.2874119281768799,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,1.0,0.1608079969882965,-1.0,-0.9015932083129883,-0.733139157295227,0.09710581600666046,-0.8838679194450378,0.8768450021743774,-0.2874119281768799,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.48484848484848486,0.7647058823529411,1.0,0.8484848484848485,0.0,1.0,1.0,0.5475332348634968,0.0,0.0,0.5126871610809953,1.0,0.0,0.6135165418094044,1.0,0.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,5.0
1222,1221,1,-10.64290714263916,-10.64290714263916,True,all_offload_balancing,0.6295275992245689,0.3333333333333333,5.0,1,0.2460777429320996,0.6295275992245689,-10.642907087252928,-10.642907087252928,-10.642907087252928,0.4678132666481865,True,False,1.0,0.4,"[[-0.015607938170433044, 1.0, -1.0], [-1.0, -0.8555312156677246, 0.6239103078842163], [-1.0, 0.4633063077926636, -0.07341654598712921]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.7878787878787878, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[[0.5567757744377244, 1.0, 0.0], [0.26381503213078905, 1.0, 0.0], [0.6104211436372053, 0.0, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 5.0, 3.0], [2.0, 3.0, 4.0]]",-0.015607938170433044,1.0730504989624023,-2.088987350463867,-1.9716638326644897,-0.8555312156677246,0.6239103078842163,-3.351773500442505,0.4633063077926636,-0.07341654598712921,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-0.015607938170433044,1.0,-1.0,-1.0,-0.8555312156677246,0.6239103078842163,-1.0,0.4633063077926636,-0.07341654598712921,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.7878787878787878,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5567757744377244,1.0,0.0,0.26381503213078905,1.0,0.0,0.6104211436372053,0.0,0.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0
1223,1222,1,-13.591598510742188,-13.591598510742188,True,all_offload_balancing,0.20193335260966588,0.4444444444444444,6.0,1,0.2460777429320996,0.20193335260966588,-13.59159835041654,-13.59159835041654,-13.59159835041654,0.5553496678670248,True,False,0.75,0.5,"[[0.7720460891723633, -0.19530707597732544, -1.0], [-1.0, -0.24534231424331665, 1.0], [1.0, -0.7789156436920166, -1.0]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 1.0, 0.48484848484848486], [0.23529411764705882, 1.0, 0.7878787878787878], [0.17647058823529413, 0.7272727272727273, 1.0]]","[[0.6842803323743086, 1.0, 0.0], [0.27384207106514763, 1.0, 0.0], [0.6182402849357849, 1.0, 0.0]]","[[5.0, 3.0, 3.0], [3.0, 4.0, 2.0], [2.0, 3.0, 5.0]]",0.7720460891723633,-0.19530707597732544,-1.0335619449615479,-1.9138702154159546,-0.24534231424331665,1.1998518705368042,1.262139081954956,-0.7789156436920166,-1.3784730434417725,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.7720460891723633,-0.19530707597732544,-1.0,-1.0,-0.24534231424331665,1.0,1.0,-0.7789156436920166,-1.0,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,1.0,0.48484848484848486,0.23529411764705882,1.0,0.7878787878787878,0.17647058823529413,0.7272727272727273,1.0,0.6842803323743086,1.0,0.0,0.27384207106514763,1.0,0.0,0.6182402849357849,1.0,0.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,5.0
1224,1223,1,-11.070435523986816,-11.070435523986816,True,all_offload_balancing,0.6343713956170703,0.4444444444444444,5.0,1,0.2460777429320996,0.6343713956170703,-11.070435695858414,-11.070435695858414,-11.070435695858414,0.5473339690102471,True,False,0.25,0.75,"[[-1.0, 1.0, 1.0], [0.7075278759002686, 0.9668430089950562, 1.0], [0.5790339112281799, -0.44166016578674316, 1.0]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 1.0, 0.0], [0.8235294117647058, 1.0, 0.0], [0.0, 0.0, 1.0]]","[[0.5436893805981322, 1.0, 0.0], [0.397546047068738, 1.0, 0.0], [0.6170888082295667, 0.0, 0.0]]","[[4.0, 2.0, 3.0], [4.0, 5.0, 2.0], [2.0, 3.0, 5.0]]",-2.0843043327331543,1.1689139604568481,2.0017096996307373,0.7075278759002686,0.9668430089950562,1.0959339141845703,0.5790339112281799,-0.44166016578674316,1.683430552482605,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-1.0,1.0,1.0,0.7075278759002686,0.9668430089950562,1.0,0.5790339112281799,-0.44166016578674316,1.0,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,1.0,0.0,0.8235294117647058,1.0,0.0,0.0,0.0,1.0,0.5436893805981322,1.0,0.0,0.397546047068738,1.0,0.0,0.6170888082295667,0.0,0.0,4.0,2.0,3.0,4.0,5.0,2.0,2.0,3.0,5.0
1225,1224,1,-10.038520812988281,-10.038520812988281,True,all_offload_balancing,0.3957205129481527,0.5555555555555556,5.0,1,0.2460777429320996,0.3957205129481527,-10.038520356520706,-10.038520356520706,-10.038520356520706,1.1783189111285741,True,False,1.0,0.6666666666666666,"[[-1.0, 0.6283032894134521, -0.726296067237854], [-1.0, -0.1093103289604187, 1.0], [0.9595229029655457, -0.6684053540229797, -1.0]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 1.0], [0.0, 1.0, 0.8484848484848485], [0.4117647058823529, 1.0, 1.0]]","[[0.537196895174443, 0.0, 0.0], [0.2664049009921665, 1.0, 0.0], [0.7218362236627046, 1.0, 0.0]]","[[5.0, 2.0, 4.0], [3.0, 5.0, 2.0], [2.0, 3.0, 4.0]]",-1.8789631128311157,0.6283032894134521,-0.726296067237854,-1.5079991817474365,-0.1093103289604187,1.0218076705932617,0.9595229029655457,-0.6684053540229797,-1.5844019651412964,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-1.0,0.6283032894134521,-0.726296067237854,-1.0,-0.1093103289604187,1.0,0.9595229029655457,-0.6684053540229797,-1.0,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,1.0,0.0,1.0,0.8484848484848485,0.4117647058823529,1.0,1.0,0.537196895174443,0.0,0.0,0.2664049009921665,1.0,0.0,0.7218362236627046,1.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0
1226,1225,1,-10.668658256530762,-10.668658256530762,True,all_offload_balancing,0.5606962639572475,0.4444444444444444,5.0,1,0.2460777429320996,0.5606962639572475,-10.668658028575026,-10.668658028575026,-10.668658028575026,-0.16580222050348922,True,False,0.0,0.5,"[[0.2965027093887329, -1.0, 1.0], [0.32695236802101135, 0.9658727645874023, -0.4108288288116455], [1.0, 0.7350630760192871, 0.01089024543762207]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.12121212121212122, 0.0], [0.5294117647058824, 1.0, 0.0], [0.0, 1.0, 1.0]]","[[0.2482729153666542, 0.0, 0.0], [0.37193280295553544, 1.0, 0.0], [0.6203771251288819, 1.0, 0.0]]","[[4.0, 2.0, 3.0], [4.0, 5.0, 2.0], [2.0, 3.0, 5.0]]",0.2965027093887329,-1.0190824270248413,1.8189064264297485,0.32695236802101135,0.9658727645874023,-0.4108288288116455,2.1364943981170654,0.7350630760192871,0.01089024543762207,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.2965027093887329,-1.0,1.0,0.32695236802101135,0.9658727645874023,-0.4108288288116455,1.0,0.7350630760192871,0.01089024543762207,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.12121212121212122,0.0,0.5294117647058824,1.0,0.0,0.0,1.0,1.0,0.2482729153666542,0.0,0.0,0.37193280295553544,1.0,0.0,0.6203771251288819,1.0,0.0,4.0,2.0,3.0,4.0,5.0,2.0,2.0,3.0,5.0
1227,1226,1,-7.249294757843018,-7.249294757843018,True,all_offload_balancing,0.40372760494392035,0.3333333333333333,4.0,1,0.2460777429320996,0.40372760494392035,-7.249294735579767,-7.249294735579767,-7.249294735579767,-0.059743136167526245,True,False,0.3333333333333333,0.6666666666666666,"[[-0.12753824889659882, 0.039676107466220856, -1.0], [-1.0, 1.0, 0.8573470115661621], [-0.757864773273468, 0.09389875084161758, 0.4416419565677643]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.12121212121212122], [0.47058823529411764, 1.0, 0.48484848484848486], [0.5882352941176471, 0.0, 1.0]]","[[0.4399505551493866, 0.0, 0.0], [0.24983750876487976, 1.0, 0.0], [0.5083416739951917, 0.0, 0.0]]","[[4.0, 2.0, 3.0], [3.0, 5.0, 2.0], [3.0, 3.0, 5.0]]",-0.12753824889659882,0.039676107466220856,-1.7309956550598145,-1.00557541847229,2.363997220993042,0.8573470115661621,-0.757864773273468,0.09389875084161758,0.4416419565677643,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-0.12753824889659882,0.039676107466220856,-1.0,-1.0,1.0,0.8573470115661621,-0.757864773273468,0.09389875084161758,0.4416419565677643,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.12121212121212122,0.47058823529411764,1.0,0.48484848484848486,0.5882352941176471,0.0,1.0,0.4399505551493866,0.0,0.0,0.24983750876487976,1.0,0.0,0.5083416739951917,0.0,0.0,4.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0
1228,1227,1,-12.170153617858887,-12.170153617858887,True,all_offload_balancing,0.45403530252015106,0.5555555555555556,5.0,1,0.2460777429320996,0.45403530252015106,-12.170154071063381,-12.170154071063381,-12.170154071063381,0.3379532214668062,True,False,0.6,0.5,"[[0.08571484684944153, -0.035171277821063995, -0.2496452033519745], [0.34604549407958984, -0.4564213454723358, -1.0], [-0.24382439255714417, -0.4408244490623474, -0.4655938148498535]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 1.0], [1.0, 1.0, 0.48484848484848486], [0.0, 0.6666666666666666, 1.0]]","[[0.5855806454763955, 0.0, 0.0], [0.7319765916177926, 1.0, 0.0], [0.6106639209097547, 1.0, 0.0]]","[[5.0, 2.0, 4.0], [3.0, 5.0, 2.0], [2.0, 3.0, 4.0]]",0.08571484684944153,-0.035171277821063995,-0.2496452033519745,0.34604549407958984,-0.4564213454723358,-2.097604751586914,-0.24382439255714417,-0.4408244490623474,-0.4655938148498535,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.08571484684944153,-0.035171277821063995,-0.2496452033519745,0.34604549407958984,-0.4564213454723358,-1.0,-0.24382439255714417,-0.4408244490623474,-0.4655938148498535,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,1.0,1.0,1.0,0.48484848484848486,0.0,0.6666666666666666,1.0,0.5855806454763955,0.0,0.0,0.7319765916177926,1.0,0.0,0.6106639209097547,1.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0
1229,1228,1,-12.290417671203613,-12.290417671203613,True,all_offload_balancing,0.3571311309593789,0.5555555555555556,5.0,1,0.2460777429320996,0.3571311309593789,-12.290417302961115,-12.290417302961115,-12.290417302961115,-0.39830380678176885,True,False,0.6,0.0,"[[-1.0, -1.0, 0.6842007040977478], [-0.2190226912498474, 1.0, -1.0], [-1.0, -0.5331884622573853, 0.3559552729129791]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 1.0, 0.6666666666666666], [0.35294117647058826, 1.0, 0.42424242424242425], [0.8823529411764706, 0.0, 1.0]]","[[0.6043948347766605, 1.0, 0.0], [0.34986119485588657, 1.0, 0.0], [0.8101885625644409, 0.0, 0.0]]","[[4.0, 2.0, 3.0], [4.0, 5.0, 2.0], [2.0, 3.0, 5.0]]",-2.1256191730499268,-1.1348778009414673,0.6842007040977478,-0.2190226912498474,1.2287534475326538,-1.1021844148635864,-2.0667779445648193,-0.5331884622573853,0.3559552729129791,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-1.0,-1.0,0.6842007040977478,-0.2190226912498474,1.0,-1.0,-1.0,-0.5331884622573853,0.3559552729129791,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,1.0,0.6666666666666666,0.35294117647058826,1.0,0.42424242424242425,0.8823529411764706,0.0,1.0,0.6043948347766605,1.0,0.0,0.34986119485588657,1.0,0.0,0.8101885625644409,0.0,0.0,4.0,2.0,3.0,4.0,5.0,2.0,2.0,3.0,5.0
1230,1229,1,-7.308842182159424,-7.308842182159424,True,all_offload_balancing,0.643598615916955,0.4444444444444444,4.0,1,0.2460777429320996,0.643598615916955,-7.308842361863742,-7.308842361863742,-7.308842361863742,0.7762955625851949,True,False,0.25,0.8,"[[-1.0, -0.7783972024917603, 1.0], [0.3125590980052948, 0.09247961640357971, 1.0], [1.0, -0.02620774507522583, 0.29702630639076233]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.8823529411764706, 0.0, 1.0]]","[[0.43034756631917376, 0.0, 0.0], [0.27015756816953784, 1.0, 0.0], [0.7119725809282316, 0.0, 0.0]]","[[4.0, 2.0, 3.0], [3.0, 5.0, 2.0], [3.0, 3.0, 5.0]]",-2.37221097946167,-0.7783972024917603,1.2096065282821655,0.3125590980052948,0.09247961640357971,1.4245020151138306,1.4067356586456299,-0.02620774507522583,0.29702630639076233,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-1.0,-0.7783972024917603,1.0,0.3125590980052948,0.09247961640357971,1.0,1.0,-0.02620774507522583,0.29702630639076233,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.0,0.0,1.0,0.0,0.8823529411764706,0.0,1.0,0.43034756631917376,0.0,0.0,0.27015756816953784,1.0,0.0,0.7119725809282316,0.0,0.0,4.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0
1231,1230,1,-8.438529014587402,-8.438529014587402,True,all_offload_balancing,0.5551710880430604,0.5555555555555556,4.0,1,0.2460777429320996,0.5551710880430604,-8.438529427630298,-8.438529427630298,-8.438529427630298,0.24492482344309488,True,False,0.4,0.25,"[[-1.0, 0.31223154067993164, 0.6568030118942261], [0.32152259349823, 1.0, -0.5878784656524658], [-0.4454149603843689, -0.43211811780929565, -0.2336673140525818]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 1.0], [1.0, 1.0, 0.0], [0.29411764705882354, 0.0, 1.0]]","[[0.4844156290608595, 0.0, 0.0], [0.676039434984363, 1.0, 0.0], [0.46576942066566124, 0.0, 0.0]]","[[4.0, 2.0, 3.0], [3.0, 5.0, 2.0], [3.0, 3.0, 5.0]]",-1.704298973083496,0.31223154067993164,0.6568030118942261,0.32152259349823,1.6117095947265625,-0.5878784656524658,-0.4454149603843689,-0.43211811780929565,-0.2336673140525818,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-1.0,0.31223154067993164,0.6568030118942261,0.32152259349823,1.0,-0.5878784656524658,-0.4454149603843689,-0.43211811780929565,-0.2336673140525818,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,1.0,1.0,1.0,0.0,0.29411764705882354,0.0,1.0,0.4844156290608595,0.0,0.0,0.676039434984363,1.0,0.0,0.46576942066566124,0.0,0.0,4.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0
1232,1231,1,-10.943323135375977,-10.943323135375977,True,all_offload_balancing,0.3917854579488217,0.3333333333333333,5.0,1,0.2460777429320996,0.3917854579488217,-10.943322757462465,-10.943322757462465,-10.943322757462465,0.18550710876782736,True,False,1.0,0.0,"[[-0.02047346532344818, -1.0, -1.0], [-0.4077240228652954, -0.6763496398925781, 0.5456829071044922], [-1.0, 1.0, -1.0]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.0], [0.5294117647058824, 1.0, 0.48484848484848486], [0.6470588235294118, 0.7878787878787878, 1.0]]","[[0.3168213749735785, 0.0, 0.0], [0.38996736164033624, 1.0, 0.0], [0.8095881582643921, 1.0, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 5.0, 3.0], [2.0, 3.0, 4.0]]",-0.02047346532344818,-1.0912119150161743,-1.9704290628433228,-0.4077240228652954,-0.6763496398925781,0.5456829071044922,-1.399000644683838,1.1414176225662231,-1.8971275091171265,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-0.02047346532344818,-1.0,-1.0,-0.4077240228652954,-0.6763496398925781,0.5456829071044922,-1.0,1.0,-1.0,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.0,0.5294117647058824,1.0,0.48484848484848486,0.6470588235294118,0.7878787878787878,1.0,0.3168213749735785,0.0,0.0,0.38996736164033624,1.0,0.0,0.8095881582643921,1.0,0.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0
